FilePath,FileName,DateCreate,DateModify,Status
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月08日_d3,T-MTF_2022.10.08_d3.csv,2022.10.08,08/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月09日_d3,T-MTF_2022.10.09_d3.csv,2022.10.09,09/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月10日_d3,T-MTF_2022.10.10_d3.csv,2022.10.10,10/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月11日_d3,T-MTF_2022.10.11_d3.csv,2022.10.11,11/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月12日_d3,T-MTF_2022.10.12_d3.csv,2022.10.12,12/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月13日_d3,T-MTF_2022.10.13_d3.csv,2022.10.13,13/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月14日_d3,T-MTF_2022.10.14_d3.csv,2022.10.14,14/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月15日_d3,T-MTF_2022.10.15_d3.csv,2022.10.15,15/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月17日_d3,T-MTF_2022.10.17_d3.csv,2022.10.17,17/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月18日_d3,T-MTF_2022.10.18_d3.csv,2022.10.18,18/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月19日_d3,T-MTF_2022.10.19_d3.csv,2022.10.19,19/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月20日_d3,T-MTF_2022.10.20_d3.csv,2022.10.20,20/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月21日_d3,T-MTF_2022.10.21_d3.csv,2022.10.21,21/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月22日_d3,T-MTF_2022.10.22_d3.csv,2022.10.22,22/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月23日_d3,T-MTF_2022.10.23_d3.csv,2022.10.23,23/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月24日_d3,T-MTF_2022.10.24_d3.csv,2022.10.24,24/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月25日_d3,T-MTF_2022.10.25_d3.csv,2022.10.25,25/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月26日_d3,T-MTF_2022.10.26_d3.csv,2022.10.26,26/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月27日_d3,T-MTF_2022.10.27_d3.csv,2022.10.27,27/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月28日_d3,T-MTF_2022.10.28_d3.csv,2022.10.28,28/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月29日_d3,T-MTF_2022.10.29_d3.csv,2022.10.29,29/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月30日_d3,T-MTF_2022.10.30_d3.csv,2022.10.30,30/10/2022,OK
AA056SF,\\192.168.1.168\Tamron\Data_Inspc2\Inspection\d3\22年10月31日_d3,T-MTF_2022.10.31_d3.csv,2022.10.31,31/10/2022,OK
