 FilePath,FileName,DateModify,Status
AA057S,\\192.168.2.222\Configs\VersionConfig.csv,VersionConfig.csv,13:51 08/02/2023,OK
AA057S,\\192.168.2.222\Configs\Alignment\AlignmentModeConfig.csv,AlignmentModeConfig.csv,06:43 25/11/2020,OK
AA057S,\\192.168.2.222\Configs\CameraCL\CameraConfig.csv,CameraConfig.csv,07:43 11/06/2020,OK
AA057S,\\192.168.2.222\Configs\Cpk\CpkInfo.csv,CpkInfo.csv,06:48 02/06/2021,OK
AA057S,\\192.168.2.222\Configs\General\measContainerNum.csv,measContainerNum.csv,06:25 10/06/2020,OK
AA057S,\\192.168.2.222\Configs\General\measPosName.csv,measPosName.csv,06:24 10/06/2020,OK
AA057S,\\192.168.2.222\Configs\General\SystemInfo.csv,SystemInfo.csv,10:23 03/06/2021,OK
AA057S,\\192.168.2.222\Configs\MdDataSet\FocusShiftJudgement.csv,FocusShiftJudgement.csv,04:38 16/02/2021,OK
AA057S,\\192.168.2.222\Configs\MdDataSetSP\RankInfo.csv,RankInfo.csv,07:04 17/03/2021,OK
AA057S,\\192.168.2.222\Configs\MdDataSet_QA\FocusShiftJudgement.csv,FocusShiftJudgement.csv,10:02 12/01/2021,OK
AA057S,\\192.168.2.222\Configs\ProcessControl\LensProc.csv,LensProc.csv,10:57 06/07/2020,OK
AA057S,\\192.168.2.222\Configs\ProcessControl\ProcCtr.csv,ProcCtr.csv,10:51 06/07/2020,OK
AA057S,\\192.168.2.222\Configs\RS232C\CoordConfig.csv,CoordConfig.csv,11:32 22/03/2013,OK
AA057S,\\192.168.2.222\Configs\RS232C\CSmcConfig.csv,CSmcConfig.csv,07:56 25/02/2020,OK
AA057S,\\192.168.2.222\Configs\RS232C\CSmcSpeedConfig.csv,CSmcSpeedConfig.csv,05:00 27/02/2020,OK
AA057S,\\192.168.2.222\Configs\RS232C\DJBoardSerialConfig.csv,DJBoardSerialConfig.csv,04:13 11/05/2017,OK
AA057S,\\192.168.2.222\Configs\RS232C\EH10Z_SerialPortConfig.csv,EH10Z_SerialPortConfig.csv,07:51 07/05/2013,OK
AA057S,\\192.168.2.222\Configs\RS232C\EmountToolConfig.csv,EmountToolConfig.csv,09:00 24/02/2016,OK
AA057S,\\192.168.2.222\Configs\RS232C\IAI_SerialPortConfig.csv,IAI_SerialPortConfig.csv,07:53 07/05/2013,OK
AA057S,\\192.168.2.222\Configs\RS232C\IoConfig.csv,IoConfig.csv,06:57 11/06/2020,OK
AA057S,\\192.168.2.222\Configs\RS232C\IoConfig_singleSol.csv,IoConfig_singleSol.csv,11:32 22/03/2013,OK
AA057S,\\192.168.2.222\Configs\RS232C\IoSerialConfig.csv,IoSerialConfig.csv,08:13 11/06/2020,OK
AA057S,\\192.168.2.222\Configs\RS232C\IrisAddressConfig.csv,IrisAddressConfig.csv,09:25 31/10/2016,OK
AA057S,\\192.168.2.222\Configs\RS232C\IrisAddressConfig_CP.csv,IrisAddressConfig_CP.csv,11:30 24/02/2016,OK
AA057S,\\192.168.2.222\Configs\RS232C\IrisAddressConfig_EMount.csv,IrisAddressConfig_EMount.csv,07:13 24/02/2016,OK
AA057S,\\192.168.2.222\Configs\RS232C\IrisAddressConfig_EZ.csv,IrisAddressConfig_EZ.csv,07:59 24/02/2016,OK
AA057S,\\192.168.2.222\Configs\RS232C\IrisAddressMultiConfig.csv,IrisAddressMultiConfig.csv,10:13 03/02/2021,OK
AA057S,\\192.168.2.222\Configs\RS232C\MotorConfig.csv,MotorConfig.csv,11:31 10/04/2023,OK
AA057S,\\192.168.2.222\Configs\RS232C\MotorInitializeTurnConfig.csv,MotorInitializeTurnConfig.csv,09:42 06/01/2015,OK
AA057S,\\192.168.2.222\Configs\RS232C\MotorTeachingPosition.csv,MotorTeachingPosition.csv,08:24 15/02/2021,OK
AA057S,\\192.168.2.222\Configs\RS232C\MtrSerialConfig.csv,MtrSerialConfig.csv,06:44 29/06/2020,OK
AA057S,\\192.168.2.222\Configs\RS232C\TempMeterConfig.csv,TempMeterConfig.csv,04:48 26/08/2013,OK
AA057S,\\192.168.2.222\Configs\RS232C\TwoDimCodeConfig.csv,TwoDimCodeConfig.csv,06:27 11/12/2019,OK
AA057S,\\192.168.2.222\Configs\RS232C\TwoDimCodeSerialConfig.csv,TwoDimCodeSerialConfig.csv,11:58 18/04/2017,OK
AA057S,\\192.168.2.222\Configs\RS232C\UndaiConfig.csv,UndaiConfig.csv,11:16 19/08/2013,OK
AA057S,\\192.168.2.222\Configs\RS232C\Undai_SerialPortConfig.csv,Undai_SerialPortConfig.csv,11:32 22/03/2013,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment0\AlignmentConfig0.csv,AlignmentConfig0.csv,13:43 13/06/2020,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment1\AlignmentConfig0.csv,AlignmentConfig0.csv,06:47 15/12/2020,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment1\AlignmentConfig1.csv,AlignmentConfig1.csv,08:23 10/12/2020,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment10\AlignmentConfig0.csv,AlignmentConfig0.csv,07:13 25/11/2020,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment11\AlignmentConfig0.csv,AlignmentConfig0.csv,12:50 09/12/2020,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment12\AlignmentConfig0.csv,AlignmentConfig0.csv,07:12 25/11/2020,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment13\AlignmentConfig0.csv,AlignmentConfig0.csv,11:40 05/04/2021,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment14\AlignmentConfig0.csv,AlignmentConfig0.csv,10:46 05/04/2021,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment2\AlignmentConfig0.csv,AlignmentConfig0.csv,13:52 13/06/2020,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment3\AlignmentConfig0.csv,AlignmentConfig0.csv,07:53 03/07/2020,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment4\AlignmentConfig0.csv,AlignmentConfig0.csv,13:52 13/06/2020,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment4\AlignmentConfig1.csv,AlignmentConfig1.csv,07:54 03/07/2020,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment5\AlignmentConfig0.csv,AlignmentConfig0.csv,06:52 03/07/2020,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment5\AlignmentConfig1.csv,AlignmentConfig1.csv,07:56 03/07/2020,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment6\AlignmentConfig0.csv,AlignmentConfig0.csv,10:22 03/06/2021,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment6\AlignmentConfig1.csv,AlignmentConfig1.csv,08:25 10/12/2020,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment7\AlignmentConfig0.csv,AlignmentConfig0.csv,11:03 05/04/2021,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment7\AlignmentConfig1.csv,AlignmentConfig1.csv,11:08 11/12/2020,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment8\AlignmentConfig0.csv,AlignmentConfig0.csv,11:42 05/04/2021,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment8\AlignmentConfig1.csv,AlignmentConfig1.csv,11:09 11/12/2020,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment8\AlignmentConfig2.csv,AlignmentConfig2.csv,11:18 05/04/2021,OK
AA057S,\\192.168.2.222\Configs\Alignment\Alignment9\AlignmentConfig0.csv,AlignmentConfig0.csv,13:05 09/12/2020,OK
AA057S,\\192.168.2.222\Configs\Camera\Pos0_500mm\cameraMeasConfig.csv,cameraMeasConfig.csv,13:13 27/01/2016,OK
AA057S,\\192.168.2.222\Configs\Camera\Pos0_500mm\camSerials.csv,camSerials.csv,07:27 10/06/2020,OK
AA057S,\\192.168.2.222\Configs\Camera\Pos1_300mm\cameraMeasConfig.csv,cameraMeasConfig.csv,13:13 27/01/2016,OK
AA057S,\\192.168.2.222\Configs\Camera\Pos1_300mm\camSerials.csv,camSerials.csv,07:27 10/06/2020,OK
AA057S,\\192.168.2.222\Configs\Camera\Pos2_150mm\cameraMeasConfig.csv,cameraMeasConfig.csv,13:13 27/01/2016,OK
AA057S,\\192.168.2.222\Configs\Camera\Pos2_150mm\camSerials.csv,camSerials.csv,07:28 10/06/2020,OK
AA057S,\\192.168.2.222\Configs\CameraCL\CameraParam\camSerials.csv,camSerials.csv,07:31 10/06/2020,OK
AA057S,\\192.168.2.222\Configs\CameraCL\CameraParam\videoModeConfig.csv,videoModeConfig.csv,09:20 02/03/2017,OK
AA057S,\\192.168.2.222\Configs\CameraCL\Pos0_500mm\cameraMeasConfig.csv,cameraMeasConfig.csv,05:31 01/07/2020,OK
AA057S,\\192.168.2.222\Configs\CameraCL\Pos0_500mm\camSerials.csv,camSerials.csv,05:31 01/07/2020,OK
AA057S,\\192.168.2.222\Configs\CameraCL\Pos1_300mm\cameraMeasConfig.csv,cameraMeasConfig.csv,05:31 01/07/2020,OK
AA057S,\\192.168.2.222\Configs\CameraCL\Pos1_300mm\camSerials.csv,camSerials.csv,05:31 01/07/2020,OK
AA057S,\\192.168.2.222\Configs\CameraCL\Pos2_150mm\cameraMeasConfig.csv,cameraMeasConfig.csv,05:31 01/07/2020,OK
AA057S,\\192.168.2.222\Configs\CameraCL\Pos2_150mm\camSerials.csv,camSerials.csv,05:31 01/07/2020,OK
AA057S,\\192.168.2.222\Configs\Cpk\Pos0_500mm\measIrisName.csv,measIrisName.csv,07:53 12/04/2021,OK
AA057S,\\192.168.2.222\Configs\Cpk\Pos1_300mm\measIrisName.csv,measIrisName.csv,07:47 12/04/2021,OK
