 FilePath,FileName,DateModify,Status
AA067S,\\192.168.2.226\Config\VersionConfig.csv,VersionConfig.csv,08:12 27/09/2022,OK
AA067S,\\192.168.2.226\Config\Alignment\AlignmentModeConfig.csv,AlignmentModeConfig.csv,09:02 16/10/2021,OK
AA067S,\\192.168.2.226\Config\CameraCL\CameraConfig.csv,CameraConfig.csv,10:13 11/06/2020,OK
AA067S,\\192.168.2.226\Config\Cpk\CpkInfo.csv,CpkInfo.csv,16:32 24/05/2022,OK
AA067S,\\192.168.2.226\Config\General\measContainerNum.csv,measContainerNum.csv,08:55 10/06/2020,OK
AA067S,\\192.168.2.226\Config\General\measPosName.csv,measPosName.csv,08:48 13/09/2021,OK
AA067S,\\192.168.2.226\Config\General\SystemInfo.csv,SystemInfo.csv,07:10 02/02/2022,OK
AA067S,\\192.168.2.226\Config\MdDataSet\FocusShiftJudgement.csv,FocusShiftJudgement.csv,07:49 27/09/2022,OK
AA067S,\\192.168.2.226\Config\MdDataSetSP\RankInfo.csv,RankInfo.csv,06:39 30/06/2022,OK
AA067S,\\192.168.2.226\Config\MdDataSet_Align\FocusShiftJudgement.csv,FocusShiftJudgement.csv,07:49 27/09/2022,OK
AA067S,\\192.168.2.226\Config\MdDataSet_QA\FocusShiftJudgement.csv,FocusShiftJudgement.csv,07:49 27/09/2022,OK
AA067S,\\192.168.2.226\Config\ProcessControl\LensProc.csv,LensProc.csv,08:29 27/06/2022,OK
AA067S,\\192.168.2.226\Config\ProcessControl\ProcCtr.csv,ProcCtr.csv,13:21 06/07/2020,OK
AA067S,\\192.168.2.226\Config\ProcessControl_Align\LensProc.csv,LensProc.csv,08:30 27/06/2022,OK
AA067S,\\192.168.2.226\Config\ProcessControl_Align\ProcCtr.csv,ProcCtr.csv,02:46 22/03/2002,OK
AA067S,\\192.168.2.226\Config\RS232C\CoordConfig.csv,CoordConfig.csv,14:02 22/03/2013,OK
AA067S,\\192.168.2.226\Config\RS232C\CSmcConfig.csv,CSmcConfig.csv,10:26 25/02/2020,OK
AA067S,\\192.168.2.226\Config\RS232C\CSmcSpeedConfig.csv,CSmcSpeedConfig.csv,07:30 27/02/2020,OK
AA067S,\\192.168.2.226\Config\RS232C\DJBoardSerialConfig.csv,DJBoardSerialConfig.csv,06:43 11/05/2017,OK
AA067S,\\192.168.2.226\Config\RS232C\EH10Z_SerialPortConfig.csv,EH10Z_SerialPortConfig.csv,16:09 04/05/2021,OK
AA067S,\\192.168.2.226\Config\RS232C\EmountToolConfig.csv,EmountToolConfig.csv,11:30 24/02/2016,OK
AA067S,\\192.168.2.226\Config\RS232C\IAI_SerialPortConfig.csv,IAI_SerialPortConfig.csv,10:23 07/05/2013,OK
AA067S,\\192.168.2.226\Config\RS232C\IoConfig.csv,IoConfig.csv,16:12 16/09/2021,OK
AA067S,\\192.168.2.226\Config\RS232C\IoConfig_singleSol.csv,IoConfig_singleSol.csv,14:02 22/03/2013,OK
AA067S,\\192.168.2.226\Config\RS232C\IoSerialConfig.csv,IoSerialConfig.csv,06:41 17/02/2022,OK
AA067S,\\192.168.2.226\Config\RS232C\IrisAddressConfig.csv,IrisAddressConfig.csv,11:55 31/10/2016,OK
AA067S,\\192.168.2.226\Config\RS232C\IrisAddressConfig_CP.csv,IrisAddressConfig_CP.csv,14:00 24/02/2016,OK
