 FilePath,FileName,DateModify,Status
AB061S,\\192.168.2.223\Config\VersionConfig.csv,VersionConfig.csv,18:25 17/03/2023,OK
AB061S,\\192.168.2.223\Config\Alignment\AlignmentModeConfig.csv,AlignmentModeConfig.csv,08:24 03/03/2021,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraConfig.csv,CameraConfig.csv,13:39 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Cpk\CpkInfo.csv,CpkInfo.csv,12:32 28/05/2021,OK
AB061S,\\192.168.2.223\Config\General\measContainerNum.csv,measContainerNum.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\General\measPosName.csv,measPosName.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\General\SystemInfo.csv,SystemInfo.csv,17:41 17/03/2023,OK
AB061S,\\192.168.2.223\Config\MdDataSet\FocusShiftJudgement.csv,FocusShiftJudgement.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\MdDataSetSP\RankInfo.csv,RankInfo.csv,10:51 28/07/2021,OK
AB061S,\\192.168.2.223\Config\MdDataSet_QA\FocusShiftJudgement.csv,FocusShiftJudgement.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\ProcessControl\LensProc.csv,LensProc.csv,12:01 12/11/2020,OK
AB061S,\\192.168.2.223\Config\ProcessControl\ProcCtr.csv,ProcCtr.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\ProcessControl\ShigyoFlg.csv,ShigyoFlg.csv,17:32 17/03/2023,OK
AB061S,\\192.168.2.223\Config\RS232C\CoordConfig.csv,CoordConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\CSmcConfig.csv,CSmcConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\DJBoardSerialConfig.csv,DJBoardSerialConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\EH10Z_SerialPortConfig.csv,EH10Z_SerialPortConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\EmountToolConfig.csv,EmountToolConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\IAI_SerialPortConfig.csv,IAI_SerialPortConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\IoConfig.csv,IoConfig.csv,08:32 01/10/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\IoConfig_singleSol.csv,IoConfig_singleSol.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\IoSerialConfig.csv,IoSerialConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\IrisAddressConfig.csv,IrisAddressConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\IrisAddressConfig_CP.csv,IrisAddressConfig_CP.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\IrisAddressConfig_EMount.csv,IrisAddressConfig_EMount.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\IrisAddressConfig_EZ.csv,IrisAddressConfig_EZ.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\IrisAddressMultiConfig.csv,IrisAddressMultiConfig.csv,11:52 25/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\MotorConfig.csv,MotorConfig.csv,07:52 31/03/2022,OK
AB061S,\\192.168.2.223\Config\RS232C\MotorInitializeTurnConfig.csv,MotorInitializeTurnConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\MotorTeachingPosition.csv,MotorTeachingPosition.csv,07:59 08/04/2021,OK
AB061S,\\192.168.2.223\Config\RS232C\MtrSerialConfig.csv,MtrSerialConfig.csv,12:01 12/11/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\TempMeterConfig.csv,TempMeterConfig.csv,11:05 30/07/2021,OK
AB061S,\\192.168.2.223\Config\RS232C\TwoDimCodeConfig.csv,TwoDimCodeConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\TwoDimCodeSerialConfig.csv,TwoDimCodeSerialConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\UndaiConfig.csv,UndaiConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\RS232C\Undai_SerialPortConfig.csv,Undai_SerialPortConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Alignment\Alignment0\AlignmentConfig0.csv,AlignmentConfig0.csv,08:24 03/03/2021,OK
AB061S,\\192.168.2.223\Config\Alignment\Alignment1\AlignmentConfig0.csv,AlignmentConfig0.csv,08:24 03/03/2021,OK
AB061S,\\192.168.2.223\Config\Alignment\Alignment1\AlignmentConfig1.csv,AlignmentConfig1.csv,08:24 03/03/2021,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\camSerials.csv,camSerials.csv,12:01 12/11/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\videoModeConfig.csv,videoModeConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos0_18mm\cameraMeasConfig.csv,cameraMeasConfig.csv,12:01 12/11/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos0_18mm\camSerials.csv,camSerials.csv,12:01 12/11/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos1_70mm\cameraMeasConfig.csv,cameraMeasConfig.csv,12:01 12/11/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos1_70mm\camSerials.csv,camSerials.csv,12:01 12/11/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos2_300mm\cameraMeasConfig.csv,cameraMeasConfig.csv,12:01 12/11/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos2_300mm\camSerials.csv,camSerials.csv,12:01 12/11/2020,OK
AB061S,\\192.168.2.223\Config\Flare\Pos0_18mm\flareViewerConfig.csv,flareViewerConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Flare\Pos1_70mm\flareViewerConfig.csv,flareViewerConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Flare\Pos2_300mm\flareViewerConfig.csv,flareViewerConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\General\Pos0\measIrisName.csv,measIrisName.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\General\Pos1\measIrisName.csv,measIrisName.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\General\Pos2\measIrisName.csv,measIrisName.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\MdDataSetSP\Rank[0]\FocusShiftJudgement.csv,FocusShiftJudgement.csv,15:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\MdDataSetSP\Rank[1]\FocusShiftJudgement.csv,FocusShiftJudgement.csv,15:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\MdDataSetSP\Rank[2]\FocusShiftJudgement.csv,FocusShiftJudgement.csv,15:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\MdDataSetSP\Rank[3]\FocusShiftJudgement.csv,FocusShiftJudgement.csv,15:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos0_18mm\angleAlignConfig.csv,angleAlignConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos0_18mm\cameraCentAroundPositionConfig.csv,cameraCentAroundPositionConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos0_18mm\DJBoardAFPosConfig.csv,DJBoardAFPosConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos0_18mm\DJBoardMTFPosConfig.csv,DJBoardMTFPosConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos0_18mm\DJBoardVERParamConfig.csv,DJBoardVERParamConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos0_18mm\DJBoardVERPosConfig.csv,DJBoardVERPosConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos0_18mm\pixelPitchConfig.csv,pixelPitchConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos1_70mm\angleAlignConfig.csv,angleAlignConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos1_70mm\cameraCentAroundPositionConfig.csv,cameraCentAroundPositionConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos1_70mm\DJBoardAFPosConfig.csv,DJBoardAFPosConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos1_70mm\DJBoardMTFPosConfig.csv,DJBoardMTFPosConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos1_70mm\DJBoardVERParamConfig.csv,DJBoardVERParamConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos1_70mm\DJBoardVERPosConfig.csv,DJBoardVERPosConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos1_70mm\pixelPitchConfig.csv,pixelPitchConfig.csv,08:44 17/11/2022,OK
AB061S,\\192.168.2.223\Config\Measure\Pos2_300mm\angleAlignConfig.csv,angleAlignConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos2_300mm\cameraCentAroundPositionConfig.csv,cameraCentAroundPositionConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos2_300mm\DJBoardAFPosConfig.csv,DJBoardAFPosConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos2_300mm\DJBoardMTFPosConfig.csv,DJBoardMTFPosConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos2_300mm\DJBoardVERParamConfig.csv,DJBoardVERParamConfig.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\Measure\Pos2_300mm\DJBoardVERPosConfig.csv,DJBoardVERPosConfig.csv,09:58 14/11/2022,OK
AB061S,\\192.168.2.223\Config\Measure\Pos2_300mm\pixelPitchConfig.csv,pixelPitchConfig.csv,08:46 17/11/2022,OK
AB061S,\\192.168.2.223\Config\ProcessControl\WritePos0\AFROM.csv,AFROM.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\ProcessControl\WritePos1\AFROM.csv,AFROM.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\ProcessControl\WritePos2\AFROM.csv,AFROM.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\abs\autoExposureAbsVal.csv,autoExposureAbsVal.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\abs\brightnessAbsVal.csv,brightnessAbsVal.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\abs\frameRateAbsVal.csv,frameRateAbsVal.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\abs\gainAbsVal.csv,gainAbsVal.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\abs\gammaAbsVal.csv,gammaAbsVal.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\abs\sharpnessAbsVal.csv,sharpnessAbsVal.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\abs\shutterAbsVal.csv,shutterAbsVal.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\auto\autoExposureAuto.csv,autoExposureAuto.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\auto\brightnessAuto.csv,brightnessAuto.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\auto\frameRateAuto.csv,frameRateAuto.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\auto\gainAuto.csv,gainAuto.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\auto\gammaAuto.csv,gammaAuto.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\auto\sharpnessAuto.csv,sharpnessAuto.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\auto\shutterAuto.csv,shutterAuto.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\onOff\autoExposureOnOff.csv,autoExposureOnOff.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\onOff\brightnessOnOff.csv,brightnessOnOff.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\onOff\frameRateOnOff.csv,frameRateOnOff.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\onOff\gainOnOff.csv,gainOnOff.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\onOff\gammaOnOff.csv,gammaOnOff.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\onOff\sharpnessOnOff.csv,sharpnessOnOff.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\CameraParam\onOff\shutterOnOff.csv,shutterOnOff.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos0_18mm\abs\autoExposureAbsVal.csv,autoExposureAbsVal.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos0_18mm\abs\brightnessAbsVal.csv,brightnessAbsVal.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos0_18mm\abs\frameRateAbsVal.csv,frameRateAbsVal.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos0_18mm\abs\gainAbsVal.csv,gainAbsVal.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos0_18mm\abs\gammaAbsVal.csv,gammaAbsVal.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos0_18mm\abs\sharpnessAbsVal.csv,sharpnessAbsVal.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos0_18mm\abs\shutterAbsVal.csv,shutterAbsVal.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos0_18mm\auto\autoExposureAuto.csv,autoExposureAuto.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos0_18mm\auto\brightnessAuto.csv,brightnessAuto.csv,13:33 24/09/2020,OK
AB061S,\\192.168.2.223\Config\CameraCL\Pos0_18mm\auto\frameRateAuto.csv,frameRateAuto.csv,13:33 24/09/2020,OK
