 FilePath,FileName,DateModify,Status
AA046S,\\192.168.2.210\Config\Alignment\AlignmentModeConfig.csv,AlignmentModeConfig.csv,09:20 22/10/2018,OK
AA046S,\\192.168.2.210\Config\CameraCL\CameraConfig.csv,CameraConfig.csv,13:38 27/11/2018,OK
AA046S,\\192.168.2.210\Config\General\measContainerNum.csv,measContainerNum.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\General\measPosName.csv,measPosName.csv,17:11 19/10/2018,OK
AA046S,\\192.168.2.210\Config\General\SystemInfo.csv,SystemInfo.csv,17:26 31/01/2019,OK
AA046S,\\192.168.2.210\Config\MdDataSet\FocusShiftJudgement.csv,FocusShiftJudgement.csv,15:34 18/10/2018,OK
AA046S,\\192.168.2.210\Config\MdDataSetSP\RankInfo.csv,RankInfo.csv,11:54 29/05/2019,OK
AA046S,\\192.168.2.210\Config\ProcessControl\LensProc.csv,LensProc.csv,14:25 17/12/2018,OK
AA046S,\\192.168.2.210\Config\ProcessControl\ProcCtr.csv,ProcCtr.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\CoordConfig.csv,CoordConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\DJBoardSerialConfig.csv,DJBoardSerialConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\EH10Z_SerialPortConfig.csv,EH10Z_SerialPortConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\EmountToolConfig.csv,EmountToolConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\IAI_SerialPortConfig.csv,IAI_SerialPortConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\IoConfig.csv,IoConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\IoConfig_singleSol.csv,IoConfig_singleSol.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\IoSerialConfig.csv,IoSerialConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\IrisAddressConfig.csv,IrisAddressConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\IrisAddressConfig_CP.csv,IrisAddressConfig_CP.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\IrisAddressConfig_EMount.csv,IrisAddressConfig_EMount.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\IrisAddressConfig_EZ.csv,IrisAddressConfig_EZ.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\IrisAddressMultiConfig.csv,IrisAddressMultiConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\MotorConfig.csv,MotorConfig.csv,12:14 19/02/2019,OK
AA046S,\\192.168.2.210\Config\RS232C\MotorInitializeTurnConfig.csv,MotorInitializeTurnConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\MotorTeachingPosition.csv,MotorTeachingPosition.csv,11:18 06/12/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\MtrSerialConfig.csv,MtrSerialConfig.csv,11:52 30/11/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\TempMeterConfig.csv,TempMeterConfig.csv,12:14 13/04/2021,OK
AA046S,\\192.168.2.210\Config\RS232C\TwoDimCodeConfig.csv,TwoDimCodeConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\TwoDimCodeSerialConfig.csv,TwoDimCodeSerialConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\UndaiConfig.csv,UndaiConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\RS232C\Undai_SerialPortConfig.csv,Undai_SerialPortConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\Alignment\Alignment0\AlignmentConfig0.csv,AlignmentConfig0.csv,11:00 17/12/2018,OK
AA046S,\\192.168.2.210\Config\Alignment\Alignment0\AlignmentConfig1.csv,AlignmentConfig1.csv,10:49 17/12/2018,OK
AA046S,\\192.168.2.210\Config\Alignment\Alignment1\AlignmentConfig0.csv,AlignmentConfig0.csv,10:52 17/12/2018,OK
AA046S,\\192.168.2.210\Config\Alignment\Alignment1\AlignmentConfig1.csv,AlignmentConfig1.csv,10:51 17/12/2018,OK
AA046S,\\192.168.2.210\Config\Alignment\Alignment2\AlignmentConfig0.csv,AlignmentConfig0.csv,08:49 08/01/2019,OK
AA046S,\\192.168.2.210\Config\Alignment\Alignment2\AlignmentConfig1.csv,AlignmentConfig1.csv,08:50 08/01/2019,OK
AA046S,\\192.168.2.210\Config\Alignment\Alignment3\AlignmentConfig0.csv,AlignmentConfig0.csv,17:09 18/10/2018,OK
AA046S,\\192.168.2.210\Config\Alignment\Alignment3\AlignmentConfig1.csv,AlignmentConfig1.csv,17:09 18/10/2018,OK
AA046S,\\192.168.2.210\Config\Alignment\Alignment4\AlignmentConfig0.csv,AlignmentConfig0.csv,09:21 29/05/2019,OK
AA046S,\\192.168.2.210\Config\Alignment\Alignment4\AlignmentConfig1.csv,AlignmentConfig1.csv,09:22 29/05/2019,OK
AA046S,\\192.168.2.210\Config\Alignment\Alignment5\AlignmentConfig0.csv,AlignmentConfig0.csv,09:21 29/05/2019,OK
AA046S,\\192.168.2.210\Config\Alignment\Alignment5\AlignmentConfig1.csv,AlignmentConfig1.csv,09:22 29/05/2019,OK
AA046S,\\192.168.2.210\Config\Alignment\Alignment6\AlignmentConfig0.csv,AlignmentConfig0.csv,09:21 29/05/2019,OK
AA046S,\\192.168.2.210\Config\Alignment\Alignment6\AlignmentConfig1.csv,AlignmentConfig1.csv,09:22 29/05/2019,OK
AA046S,\\192.168.2.210\Config\Alignment\Alignment7\AlignmentConfig0.csv,AlignmentConfig0.csv,10:49 19/10/2018,OK
AA046S,\\192.168.2.210\Config\Camera\Pos0_17mm\cameraMeasConfig.csv,cameraMeasConfig.csv,11:48 30/11/2018,OK
AA046S,\\192.168.2.210\Config\Camera\Pos0_17mm\camSerials.csv,camSerials.csv,11:48 30/11/2018,OK
AA046S,\\192.168.2.210\Config\Camera\Pos1_28mm\cameraMeasConfig.csv,cameraMeasConfig.csv,11:48 30/11/2018,OK
AA046S,\\192.168.2.210\Config\Camera\Pos1_28mm\camSerials.csv,camSerials.csv,11:48 30/11/2018,OK
AA046S,\\192.168.2.210\Config\CameraCL\CameraParam\camSerials.csv,camSerials.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\CameraCL\CameraParam\videoModeConfig.csv,videoModeConfig.csv,15:17 28/09/2018,OK
AA046S,\\192.168.2.210\Config\CameraCL\Pos0_17mm\cameraMeasConfig.csv,cameraMeasConfig.csv,08:54 30/11/2018,OK
AA046S,\\192.168.2.210\Config\CameraCL\Pos0_17mm\camSerials.csv,camSerials.csv,11:48 30/11/2018,OK
AA046S,\\192.168.2.210\Config\CameraCL\Pos1_28mm\cameraMeasConfig.csv,cameraMeasConfig.csv,12:00 30/11/2018,OK
AA046S,\\192.168.2.210\Config\CameraCL\Pos1_28mm\camSerials.csv,camSerials.csv,11:48 30/11/2018,OK
AA046S,\\192.168.2.210\Config\Flare\Pos0_17mm\flareViewerConfig.csv,flareViewerConfig.csv,14:16 07/02/2019,OK
AA046S,\\192.168.2.210\Config\Flare\Pos1_28mm\flareViewerConfig.csv,flareViewerConfig.csv,12:12 19/02/2019,OK
AA046S,\\192.168.2.210\Config\General\Pos0\measIrisName.csv,measIrisName.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\General\Pos1\measIrisName.csv,measIrisName.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\Measure\Pos0_17mm\cameraCentAroundPositionConfig.csv,cameraCentAroundPositionConfig.csv,09:14 04/12/2018,OK
AA046S,\\192.168.2.210\Config\Measure\Pos0_17mm\DJBoardAFPosConfig.csv,DJBoardAFPosConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\Measure\Pos0_17mm\DJBoardMTFPosConfig.csv,DJBoardMTFPosConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\Measure\Pos0_17mm\DJBoardVERParamConfig.csv,DJBoardVERParamConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\Measure\Pos0_17mm\DJBoardVERPosConfig.csv,DJBoardVERPosConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\Measure\Pos0_17mm\pixelPitchConfig.csv,pixelPitchConfig.csv,14:11 05/12/2018,OK
AA046S,\\192.168.2.210\Config\Measure\Pos1_28mm\cameraCentAroundPositionConfig.csv,cameraCentAroundPositionConfig.csv,09:14 04/12/2018,OK
AA046S,\\192.168.2.210\Config\Measure\Pos1_28mm\DJBoardAFPosConfig.csv,DJBoardAFPosConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\Measure\Pos1_28mm\DJBoardMTFPosConfig.csv,DJBoardMTFPosConfig.csv,11:47 26/09/2018,OK
AA046S,\\192.168.2.210\Config\Measure\Pos1_28mm\DJBoardVERParamConfig.csv,DJBoardVERParamConfig.csv,11:47 26/09/2018,OK
