 FilePath,FileName,DateModify,Status
AA071SF,\\192.168.2.225\Config\VersionConfig.csv,VersionConfig.csv,12:07 05/01/2023,OK
AA071SF,\\192.168.2.225\Config\Alignment\AlignmentModeConfig.csv,AlignmentModeConfig.csv,14:29 06/03/2020,OK
AA071SF,\\192.168.2.225\Config\CameraCL\CameraConfig.csv,CameraConfig.csv,14:29 06/03/2020,OK
AA071SF,\\192.168.2.225\Config\General\measContainerNum.csv,measContainerNum.csv,14:30 06/03/2020,OK
AA071SF,\\192.168.2.225\Config\General\measPosName.csv,measPosName.csv,14:30 06/03/2020,OK
AA071SF,\\192.168.2.225\Config\General\SystemInfo.csv,SystemInfo.csv,16:27 04/08/2020,OK
AA071SF,\\192.168.2.225\Config\MdDataSet\FocusShiftJudgement.csv,FocusShiftJudgement.csv,14:30 06/03/2020,OK
AA071SF,\\192.168.2.225\Config\MdDataSetSP\RankInfo.csv,RankInfo.csv,16:07 04/08/2020,OK
AA071SF,\\192.168.2.225\Config\MdDataSet_QA\FocusShiftJudgement.csv,FocusShiftJudgement.csv,14:31 06/03/2020,OK
AA071SF,\\192.168.2.225\Config\ProcessControl\LensProc.csv,LensProc.csv,14:34 06/03/2020,OK
AA071SF,\\192.168.2.225\Config\ProcessControl\ProcCtr.csv,ProcCtr.csv,14:34 06/03/2020,OK
AA071SF,\\192.168.2.225\Config\RS232C\CoordConfig.csv,CoordConfig.csv,14:34 06/03/2020,OK
AA071SF,\\192.168.2.225\Config\RS232C\CSmcConfig.csv,CSmcConfig.csv,14:34 06/03/2020,OK
AA071SF,\\192.168.2.225\Config\RS232C\DJBoardSerialConfig.csv,DJBoardSerialConfig.csv,14:34 06/03/2020,OK
AA071SF,\\192.168.2.225\Config\RS232C\EH10Z_SerialPortConfig.csv,EH10Z_SerialPortConfig.csv,14:34 06/03/2020,OK
AA071SF,\\192.168.2.225\Config\RS232C\EmountToolConfig.csv,EmountToolConfig.csv,14:34 06/03/2020,OK
AA071SF,\\192.168.2.225\Config\RS232C\IAI_SerialPortConfig.csv,IAI_SerialPortConfig.csv,14:34 06/03/2020,OK
AA071SF,\\192.168.2.225\Config\RS232C\IoConfig.csv,IoConfig.csv,14:34 06/03/2020,OK
AA071SF,\\192.168.2.225\Config\RS232C\IoConfig_singleSol.csv,IoConfig_singleSol.csv,14:34 06/03/2020,OK
