 FilePath,FileName,DateModify,Status
AAF053S,\\192.168.2.94\Config53\Alignment\AlignmentModeConfig.csv,AlignmentModeConfig.csv,11:04 04/08/2019,OK
AAF053S,\\192.168.2.94\Config53\CameraCL\CameraConfig.csv,CameraConfig.csv,17:05 05/04/2019,OK
AAF053S,\\192.168.2.94\Config53\General\measContainerNum.csv,measContainerNum.csv,11:00 05/04/2019,OK
AAF053S,\\192.168.2.94\Config53\General\measPosName.csv,measPosName.csv,16:58 05/04/2019,OK
AAF053S,\\192.168.2.94\Config53\General\SystemInfo.csv,SystemInfo.csv,20:46 16/09/2019,OK
AAF053S,\\192.168.2.94\Config53\MdDataSet\FocusShiftJudgement.csv,FocusShiftJudgement.csv,17:00 05/04/2019,OK
AAF053S,\\192.168.2.94\Config53\MdDataSetSP\RankInfo.csv,RankInfo.csv,21:47 05/11/2019,OK
AAF053S,\\192.168.2.94\Config53\MdDataSet_QA\FocusShiftJudgement.csv,FocusShiftJudgement.csv,17:00 05/04/2019,OK
AAF053S,\\192.168.2.94\Config53\ProcessControl\LensProc.csv,LensProc.csv,12:16 01/10/2019,OK
AAF053S,\\192.168.2.94\Config53\ProcessControl\ProcCtr.csv,ProcCtr.csv,15:17 28/09/2018,OK
AAF053S,\\192.168.2.94\Config53\RS232C\CoordConfig.csv,CoordConfig.csv,15:17 28/09/2018,OK
AAF053S,\\192.168.2.94\Config53\RS232C\DJBoardSerialConfig.csv,DJBoardSerialConfig.csv,15:17 28/09/2018,OK
AAF053S,\\192.168.2.94\Config53\RS232C\EH10Z_SerialPortConfig.csv,EH10Z_SerialPortConfig.csv,15:17 28/09/2018,OK
AAF053S,\\192.168.2.94\Config53\RS232C\EmountToolConfig.csv,EmountToolConfig.csv,15:17 28/09/2018,OK
AAF053S,\\192.168.2.94\Config53\RS232C\IAI_SerialPortConfig.csv,IAI_SerialPortConfig.csv,15:17 28/09/2018,OK
AAF053S,\\192.168.2.94\Config53\RS232C\IoConfig.csv,IoConfig.csv,15:17 28/09/2018,OK
AAF053S,\\192.168.2.94\Config53\RS232C\IoConfig_singleSol.csv,IoConfig_singleSol.csv,15:17 28/09/2018,OK
AAF053S,\\192.168.2.94\Config53\RS232C\IoSerialConfig.csv,IoSerialConfig.csv,15:17 28/09/2018,OK
AAF053S,\\192.168.2.94\Config53\RS232C\IrisAddressConfig.csv,IrisAddressConfig.csv,15:17 28/09/2018,OK
AAF053S,\\192.168.2.94\Config53\RS232C\IrisAddressConfig_CP.csv,IrisAddressConfig_CP.csv,15:17 28/09/2018,OK
AAF053S,\\192.168.2.94\Config53\RS232C\IrisAddressConfig_EMount.csv,IrisAddressConfig_EMount.csv,15:17 28/09/2018,OK
AAF053S,\\192.168.2.94\Config53\RS232C\IrisAddressConfig_EZ.csv,IrisAddressConfig_EZ.csv,15:17 28/09/2018,OK
AAF053S,\\192.168.2.94\Config53\RS232C\IrisAddressMultiConfig.csv,IrisAddressMultiConfig.csv,20:48 16/09/2019,OK
AAF053S,\\192.168.2.94\Config53\RS232C\MotorConfig.csv,MotorConfig.csv,20:48 29/10/2019,OK
AAF053S,\\192.168.2.94\Config53\RS232C\MotorInitializeTurnConfig.csv,MotorInitializeTurnConfig.csv,16:22 10/04/2019,OK
AAF053S,\\192.168.2.94\Config53\RS232C\MotorTeachingPosition.csv,MotorTeachingPosition.csv,23:24 26/04/2019,OK
AAF053S,\\192.168.2.94\Config53\RS232C\MtrSerialConfig.csv,MtrSerialConfig.csv,16:52 27/04/2019,OK
AAF053S,\\192.168.2.94\Config53\RS232C\TempMeterConfig.csv,TempMeterConfig.csv,11:03 05/10/2022,OK
