 FilePath,FileName,DateModify,Status
AB070X,\\192.168.2.99\Configx\Alignment\AlignmentModeConfig.csv,AlignmentModeConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\CameraCL\CameraConfig.csv,CameraConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\General\measContainerNum.csv,measContainerNum.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\General\measPosName.csv,measPosName.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\General\SystemInfo.csv,SystemInfo.csv,11:09 22/03/2023,OK
AB070X,\\192.168.2.99\Configx\MdDataSet\FocusShiftJudgement.csv,FocusShiftJudgement.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\MdDataSetSP\RankInfo.csv,RankInfo.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\MdDataSet_QA\FocusShiftJudgement.csv,FocusShiftJudgement.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\ProcessControl\LensProc.csv,LensProc.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\ProcessControl\ProcCtr.csv,ProcCtr.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\CoordConfig.csv,CoordConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\CSmcConfig.csv,CSmcConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\DJBoardSerialConfig.csv,DJBoardSerialConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\EH10Z_SerialPortConfig.csv,EH10Z_SerialPortConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\EmountToolConfig.csv,EmountToolConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\IAI_SerialPortConfig.csv,IAI_SerialPortConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\IoConfig.csv,IoConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\IoConfig_singleSol.csv,IoConfig_singleSol.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\IoSerialConfig.csv,IoSerialConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\IrisAddressConfig.csv,IrisAddressConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\IrisAddressConfig_CP.csv,IrisAddressConfig_CP.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\IrisAddressConfig_EMount.csv,IrisAddressConfig_EMount.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\IrisAddressConfig_EZ.csv,IrisAddressConfig_EZ.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\IrisAddressMultiConfig.csv,IrisAddressMultiConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\MotorConfig.csv,MotorConfig.csv,19:37 22/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\MotorInitializeTurnConfig.csv,MotorInitializeTurnConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\MotorTeachingPosition.csv,MotorTeachingPosition.csv,19:37 22/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\MtrSerialConfig.csv,MtrSerialConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\TempMeterConfig.csv,TempMeterConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\TwoDimCodeConfig.csv,TwoDimCodeConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\TwoDimCodeSerialConfig.csv,TwoDimCodeSerialConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\UndaiConfig.csv,UndaiConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\RS232C\Undai_SerialPortConfig.csv,Undai_SerialPortConfig.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\Alignment\Alignment0\AlignmentConfig0.csv,AlignmentConfig0.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\Alignment\Alignment1\AlignmentConfig0.csv,AlignmentConfig0.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\Alignment\Alignment2\AlignmentConfig0.csv,AlignmentConfig0.csv,12:25 17/11/2021,OK
AB070X,\\192.168.2.99\Configx\Alignment\Alignment2\AlignmentConfig1.csv,AlignmentConfig1.csv,12:25 17/11/2021,OK
